SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
NEUR,3001,85503,PRINCIPLES OF NEUROSCIENCE II,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),9781284211283,Jones & Bartlett Learning,Required,"Used $65.08, Used $116.25, New $154.95,",65.08,13.0,846.04
PMAP,3411,82072,CONTEMPORARY PLANNING,Community Planning: How to Solve Urban etc,9780742535206,"Rowman & Littlefield Publishing Group, Incorporated",Required,"Digital $23.40, Used $41.25, New $55.00,",23.4,36.0,842.4
PSYC,1101,88886,HON INTRO TO GENERAL PSYC,Intro to Psychology v4.0 (canon),9781453399521,Boston Academic DBA Flat World,Required,"Digital $49.50,",49.5,17.0,841.5
KH,3650,81535,PHYSIOLOGY OF EXERCISE-CTW,Exercise Physiology: Theory & Application to Fitness (RRMCG),9781264529810,McGraw-Hill (Rental Revenue),Required,"Used $70.01, New $70.01,",70.01,12.0,840.1200000000001
KH,3650,83080,PHYSIOLOGY OF EXERCISE-CTW,Exercise Physiology: Theory & Application to Fitness (RRMCG),9781264529810,McGraw-Hill (Rental Revenue),Required,"Used $70.01, New $70.01,",70.01,12.0,840.1200000000001
MK,4340,82830,SALES MANAGEMENT,Coaching Salespeople into Sales Champions: A Tactical Playbook for Managers & Executives,9780470142516,"John Wiley & Sons, Incorporated",Required,"Used $24.00,",24.0,35.0,840.0
RMI,3500,80547,PRIN OF RISK MGT AND INS,Risk Management and Insurance,9781773305882,Top Hat Monocle,Required,"Digital $84.00,",84.0,10.0,840.0
POLS,6200,88901,COMPARATIVE POLITICS ANALYSIS,Voting for Autocracy,9780521736596,CAMBRIDGE UNIV PRESS.,Required,"New $41.99,",41.99,20.0,839.8000000000001
HI,3970,90328,HEALTH INFORMATION SYSTEMS,Understanding Health Information Systems for the Health Professions,9781284148626,Jones & Bartlett Learning,Required,"Used $41.98, New $74.96, Used $75.00, New $99.95,",41.98,20.0,839.5999999999999
JOUR,1010,84376,INTRO MEDIA WRITING,Writing & Reporting for the Media,9780197614853,Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Required,"Used $39.90, New $61.74, Digital $49.99, Digital $57.68, Used $71.25, New $94.99, Digital $76.91,",39.9,21.0,837.9
BIOL,3850,82022,ANIMAL BIOLOGY LAB,Exercises for the Zoology Laboratory,9781617317767,Morton Publishing Company,Required,"New $52.28,",52.28,16.0,836.48
MK,4620,89332,PRODUCT MANAGEMENT,Strategic Brand Management (RRPHE),9780134892498,PH - (Rental Rev Share) IST from 1594 ONLY,Required,"Used $79.99, New $79.99, Digital $43.96, Digital $116.25, Digital $116.25,",43.96,19.0,835.24
GRD,3000,84931,INTRODUCTION TO GRAPHIC DESIGN,Guide to Graphic Design,9780132300704,Pearson,Required,"Used $76.13, New $117.81, Digital $43.96, Used $136.00, New $181.25,",43.96,19.0,835.24
ENGL,1102,80156,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,18.0,832.5
ENGL,1101,82606,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,19.0,831.25
PHPB,7022,83202,HLTH BEH THEOR FOR PH,Health Behavior Theory for Public Health,9781284129885,Jones & Bartlett Learning,Required,"Used $39.46, New $70.46, Used $70.50, New $93.95, Digital $66.27,",39.46,21.0,828.66
MATH,4435,80227,LINEAR ALGEBRA II,Pearson EText Linear Algebra with Applications -- Access Card,9780135181638,Pearson Education,Required,"New $82.75,",82.75,10.0,827.5
NURS,7172,85181,ADV MED AND PSYC CARE FOR CHIL,Assessment of Disorders in Childhood & Adolescence,9781462550289,Guilford Press,Required,"New $59.00,",59.0,14.0,826.0
ENGL,3080,87796,"PERSUASION; HIST, THRY &amp; PRCT",Workbook for Arguments,9781624668333,"Hackett Publishing Company, Incorporated",Required,"New $33.00,",33.0,25.0,825.0
INDS,3000,89571,INTERDISCIPLINARY RESEARCH-CTW,Making Sense of Social World (w/out Access),9781506364117,"Sage Publications, Incorporated",Required,"Used $63.42, New $113.25, Used $113.25, New $151.00,",63.42,13.0,824.46
RT,4051,80374,CLINICAL PRACTICE IV,Comprehensive Respiratory Therapy Exam Preparation,9781284184303,Jones & Bartlett Learning,Required,"Used $94.50, New $125.95, Digital $81.87,",81.87,10.0,818.7
ANTH,2010,88630,INTRO BIOLOGICAL ANTHROPOLOGY,Explorations,9781931303637,American Anthropological Association,Required,"Used $23.32, Used $39.75, New $53.00,",23.32,35.0,816.2
LAW,7607E,87570,IMMIGRATION CLINIC I,Immigration & Nationality Laws of the U S: Statutes 2022,9781636598901,West Academic,Recommended,"New $68.00,",68.0,12.0,816.0
LAW,5070,89249,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,24.0,816.0
LAW,5070,85863,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,24.0,816.0
LAW,5070,80561,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,24.0,816.0
BIOL,2108L,92967,PRINCIPLES OF BIOLOGY II LAB,"Prin of Biol I & II, BIOL 2107L/2108L Lab Manual",9781533962157,"HAYDEN-MCNEIL PUB.,INC.",Required,"New $62.75,",62.75,13.0,815.75
PHYS,8510,91876,SOLID STATE PHYSICS,Solid State Physics,9780030839931,Cengage Learning,Required,"Used $101.40, Used $190.25,",101.4,8.0,811.2
ECON,8010,81178,MATH ESSENTIALS FOR ECONOMICS,Mathematics for Economists,9780393957334,"W. W. Norton & Company, Incorporated",Required,"Used $66.89, Used $119.50, New $159.25,",66.89,12.0,802.6800000000001
AL,3021,80985,INTRO TO LINGUISTICS,Language: Its Structure & Use,9781285052458,Cengage Learning,Required,"Used $57.33, New $109.20, Used $102.50, New $136.50,",57.33,14.0,802.62
ECON,2105,87371,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required,"Digital $53.50,",53.5,15.0,802.5
LAW,7045,90529,ADV TRIAL ADVOCACY SEM,State v. Sanchez,9781601565099,Aspen Publishing,Required,"Digital $50.00,",50.0,16.0,800.0
CIS,3300,84969,SYSTEMS ANALYSIS,Software Requirements,9780735679665,Pearson,Required,"Used $20.00, New $37.49, Used $37.50, New $49.99, Digital $32.00, Digital $32.00,",20.0,40.0,800.0
SOCI,3124,89581,DIVERSITY AND AGING,Aging & Diversity,9781138645530,"Taylor & Francis Group, LLC",Required,"Used $27.58, New $51.71, Used $51.75, New $68.95, Digital $68.95,",27.58,29.0,799.8199999999999
JOUR,1010,89881,INTRO MEDIA WRITING,Writing & Reporting for the Media,9780197614853,Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Required,"Used $39.90, New $61.74, Digital $49.99, Digital $57.68, Used $71.25, New $94.99, Digital $76.91,",39.9,20.0,798.0
CIS,2010,85201,INTRO TO INFO SYSTEMS,GEORGIA STATE UNIVERSITY CIS 2010,9781266836923,McGraw-Hill Higher Education,Required,"Digital $46.75,",46.75,17.0,794.75
PSYC,3450,82021,HEALTH PSYCHOLOGY,Why Zebras Don't Get Ulcers (New Rev & Upd),9780805073690,MPS (Macmillan Publishers),Required,"Used $10.56, New $17.99, Used $18.00, New $23.99,",10.56,75.0,792.0
MK,4315,89548,SYSTEMATIC CREATIVITY,Inside the Box: A Proven System of Creativity for Breakthrough Results,9781451659290,Simon & Schuster,Required,"New $17.99,",17.99,44.0,791.56
MATH,3420,85903,APPLIED COMBINATORICS,Introductory Combinatorics,9780134689616,Pearson,Required,"Used $62.90, New $112.31, Digital $43.96, Used $112.50, New $149.75,",43.96,18.0,791.28
ASTR,1020K,83399,STELLAR AND GALACTIC ASTRONOMY,Cosmic Perspective,9780134874364,Pearson,Required,"Used $112.46, New $214.20, Digital $43.96, Used $201.00, New $267.75, Digital $116.25,",43.96,18.0,791.28
ART,1020,88047,TWO-DIMENSIONAL DESIGN,Cosmic Perspective,9780134874364,Pearson,Required,"Used $112.46, New $214.20, Digital $43.96, Used $201.00, New $267.75, Digital $116.25,",43.96,18.0,791.28
ART,1020,80801,TWO-DIMENSIONAL DESIGN,"Pearson eText Cosmic Perspective, The -- Instant Access Pearson+ Single Title Subscription, 4-Month Term",9780135729458,Pearson+ Subscriptions,Required,"Digital $43.96,",43.96,18.0,791.28
ART,1020,86035,TWO-DIMENSIONAL DESIGN,"Pearson eText Cosmic Perspective, The -- Instant Access Pearson+ Single Title Subscription, 4-Month Term",9780135729458,Pearson+ Subscriptions,Required,"Digital $43.96,",43.96,18.0,791.28
WGSS,3120,88921,FAMILIES AND SOCIETY,Families As They Really Are,9781324059929,"W. W. Norton & Company, Incorporated",Required,"New $78.75,",78.75,10.0,787.5
ENGL,1102,80157,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,17.0,786.25
AL,8250,87784,SECOND LANG ACQUISITION,Theories in Second Language Acquisition,9781138587380,Routledge,Required,"Digital $49.12, New $66.99,",49.12,16.0,785.92
PSYC,3140,86996,HON PSYCHOPATH &amp; ABNORML PSYC,Achieve for Fundamentals of Abnormal Psychology 10e (1-Term Online) for Georgia State University,9781319523657,MPS (Macmillan Publishers),Required,"Digital $71.25,",71.25,11.0,783.75
MK,4900,88955,MARKETING STRATEGY,M: Marketing,9781259446290,McGraw-Hill,Required,"Used $48.93, Used $87.50,",48.93,16.0,782.88
POLS,3800,87835,INTRO TO POL RESEARCH-CTW,Fund of Political Science Research,9781107621664,CAMBRIDGE UNIV PRESS,Required,"Used $34.00, New $67.99, Used $63.75, New $84.99,",34.0,23.0,782.0
LAW,5070,80562,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75, Digital $61.99,",34.0,23.0,782.0
LAW,5070,91058,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,23.0,782.0
JAPN,1001,91652,ELEMENTARY JAPANESE I,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,30.0,780.0
JAPN,1002,86938,ELEMENTARY JAPANESE II,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,30.0,780.0
JAPN,1002,90880,ELEMENTARY JAPANESE II,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,30.0,780.0
NURS,7320,82403,ADVANCED PATHOPHYSIOLOGY 2,Study Guide for Mccance & Huether's Pathophysiology,9780323874984,Elsevier HlthSciences Division,Recommended,"New $47.99, Digital $40.99,",40.99,19.0,778.8100000000001
ENI,3101,92990,ENTREPRENEURIAL THINKING,Entrepreneurship,9781975076344,Kendall Hunt Publishing Company,Required,"New $45.50,",45.5,17.0,773.5
KH,3650,81533,PHYSIOLOGY OF EXERCISE-CTW,Exercise Physiology: Theory & Application to Fitness (RRMCG),9781264529810,McGraw-Hill (Rental Revenue),Required,"Used $70.01, New $70.01,",70.01,11.0,770.11
KORE,1001,82822,ELEMENTARY KOREAN I,Integrated Korean: Beginning 1,9780824876197,University of Hawaii Press,Required,"New $32.00,",32.0,24.0,768.0
CIS,3300,84247,SYSTEMS ANALYSIS,Software Requirements,9780735679665,Pearson,Required,"Used $20.00, New $37.49, Used $37.50, New $49.99, Digital $32.00, Digital $32.00,",20.0,38.0,760.0
ID,3300,89068,INTERIOR DESIGN: THEORY,Interior Plan,9781501310478,Fairchild Books/Bloomsbury Publishing,Required,"Used $37.78, Used $67.50,",37.78,20.0,755.6
JAPN,1001,90879,ELEMENTARY JAPANESE I,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,29.0,754.0
JAPN,1001,92604,ELEMENTARY JAPANESE I,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,29.0,754.0
JAPN,2001,90003,INTERMEDIATE JAPANESE I,Genki Vol 1 Textbook,9784789017305,Cheng & Tsui Company,Required,"Used $26.00, New $36.40, Used $39.00, New $52.00,",26.0,29.0,754.0
PMAP,8151,89226,LEADERSHIP &amp; ORG BEHAVIOR,Reframing Organizations,9781119756835,"Jossey-Bass, Incorporated Publishers",Required,"Used $67.50, New $90.00, Digital $47.00,",47.0,16.0,752.0
MUS,2540,80253,AURAL SKILLS III,Anthology for Sight Singing,9780393614480,"W. W. Norton & Company, Incorporated",Required,"Used $57.54, New $102.75, Used $102.75, New $137.00,",57.54,13.0,748.02
LAW,5070,89250,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,22.0,748.0
CIS,2010,82914,INTRO TO INFO SYSTEMS,GEORGIA STATE UNIVERSITY CIS 2010,9781266836923,McGraw-Hill Higher Education,Required,"Digital $46.75,",46.75,16.0,748.0
ART,1020,90631,TWO-DIMENSIONAL DESIGN,Cosmic Perspective,9780134874364,Pearson,Required,"Used $112.46, New $214.20, Digital $43.96, Used $201.00, New $267.75, Digital $116.25,",43.96,17.0,747.32
AL,8240,86750,GENERAL LINGUISTICS,Language: Its Structure & Use,9781285052458,Cengage Learning,Required,"Used $57.33, New $109.20, Used $102.50, New $136.50,",57.33,13.0,745.29
NEUR,3001,90050,PRINCIPLES OF NEUROSCIENCE II,Neuroscience: Exploring the Brain,9780781778176,Jones & Bartlett Learning,Required,"Used $57.10, Used $102.00, New $135.95,",57.1,13.0,742.3000000000001
ENGL,3150B,84716,INTRO TO CREATIVE WRIT-FICTION,Art & Craft of Fiction,9781319030421,Bedford Saint Martin's (MPS),Required,"Used $41.06, New $73.31, Used $73.50, New $97.75,",41.06,18.0,739.08
FI,4320,83527,HON:CORP FINANCIAL DECISION MA,Corporate Finance (LoosePgs),9781260139716,McGraw-Hill,Required,"Used $147.50,",147.5,5.0,737.5
EDSC,6550,84334,PRINCIPLES OF SCIENCE INSTRUCT,Teaching Science to Every Child,9781138118966,Routledge,Required,"Used $56.25, New $74.95,",56.25,13.0,731.25
PHIL,1010,88770,CRITICAL THINKING,How we Argue Acc Code,,Thinker Analytix,Required,"New $36.50,",36.5,20.0,730.0
PHIL,1010,87107,CRITICAL THINKING,How we Argue Acc Code,,Thinker Analytix,Required,"New $36.50,",36.5,20.0,730.0
ENI,3102,86128,PROD-SERV DSGN FOR NEWVENTURES,Entrepreneurship,9781947172692,OpenStax College,Required,"New $36.50,",36.5,20.0,730.0
SOCI,3213,92747,IMMIGRATION,Chicano,9780060821043,Harper Collins Publishers,Required,"Used $12.75, Digital $14.99,",12.75,57.0,726.75
FLME,4180,88375,INTERNATIONAL CINEMAS,What Is Japanese Cinema?,9780231191630,Columbia University Press (Now Perseus),Required,"Used $19.50, New $26.00,",19.5,37.0,721.5
NURS,3525,89024,CARE OF ADULT POP LPN-BS,Brunner & Suddarth's Medical-Surgical Nursing (CoursePoint+ Enhanced Access Card),9781975186777,LIPPINCOTT WILLIAMS & WILKINS,Required,"Used $240.00, New $319.99,",240.0,3.0,720.0
EXC,7030,90196,APPLIED BEHAVIOR ANALYSIS,Applied Behavior Analysis for Teachers (RRPHE),9780135607558,PH - (Rental Rev Share) IST from 1594 ONLY,Required,"Used $79.99, New $79.99,",79.99,9.0,719.91
PSYC,4250,88683,NEUROSCI MOTIVATION &amp; EMOTION,Behavioral Neuroscience,9781544393803,"Sage Publications, Incorporated",Required,"New $179.00,",179.0,4.0,716.0
WLC,6128,87421,TEACHING WORLD LANG COLL LVL,Communicative Language Teaching in Action,9780131579064,Pearson,Required,"Used $47.30, New $88.69, Used $88.75, New $118.25,",47.3,15.0,709.5
CIS,4730,92587,UNSTRUCTURED DATA MGMT,"Big Data Fundamentals: Concepts, Drivers & Techniques",9780134291079,Pearson,Required,"Used $16.00, New $29.99, Used $30.00, New $39.99, Digital $38.00,",16.0,44.0,704.0
PHPB,7140,83590,"HLTH PROM PLAN, ADMIN &amp; EVAL","Planning, Implementing & Evaluating Health Promotion Programs",9781284228649,Jones & Bartlett Learning,Required,"Used $43.98, New $87.96, Used $82.50, New $109.95,",43.98,16.0,703.68
ASTR,1020K,83398,STELLAR AND GALACTIC ASTRONOMY,Cosmic Perspective,9780134874364,Pearson,Required,"Used $112.46, New $214.20, Digital $43.96, Used $201.00, New $267.75, Digital $116.25,",43.96,16.0,703.36
GLOS,3000,92387,INTERDISCIPLINARY GLOBAL RSCH,Making Sense of Social World (w/out Access),9781506364117,"Sage Publications, Incorporated",Required,"Used $63.42, New $113.25, Used $113.25, New $151.00,",63.42,11.0,697.62
NUTR,6300,82946,NUTR COUNSELING SKILLS,Nutrition Counseling & Education Skills: Practical Guide,9781284238532,Jones & Bartlett Learning,Required,"Used $100.50, New $133.95, Digital $87.07,",87.07,8.0,696.56
EPRS,8520,84549,QUALITATIVE RESEARCH IN ED III,"Good, the Bad, & the Data",9781598746327,"Taylor & Francis Group, LLC",Required,"Digital $36.66, New $37.95,",36.66,19.0,696.54
CPS,6410,80948,BASIC COUNSELING SKILLS,Learning the Art of Helping,9780134165783,Pearson,Required,"Used $69.51, New $132.40, Used $124.25, New $165.50,",69.51,10.0,695.1
PMAP,3011,84231,POLICY POLITICS AMERICAN CITY,Intro to the Policy Process,9781138495616,Routledge,Required,"Used $24.80, Used $46.50, New $61.99,",24.8,28.0,694.4
ENGL,1102,93145,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,15.0,693.75
KH,4290,83449,CARDIOPULMONARY PHYSIOLOGY,Cardiovascular Physiology,9780323594844,Elsevier HlthSciences Division,Required,"New $45.99,",45.99,15.0,689.85
CSD,4480,89334,INTRO TO HEARING SCI/DISORDERS,Intro to Audiology,9780134695044,Pearson,Required,"Used $86.00, Used $153.75, New $204.75,",86.0,8.0,688.0
NEUR,4250,88677,NEUROSCI MOTIVATION &amp; EMOTION,Behavioral Neuroscience,9781544393803,"Sage Publications, Incorporated",Required,"Digital $76.13, New $179.00,",76.13,9.0,685.17
PHPB,2000,85899,INTRO TO PUBLIC HEALTH,Public Health 101 w/COVID Access Code,9781284241594,Jones & Bartlett Learning,Required,"Used $42.82, Used $76.50, New $101.95,",42.82,16.0,685.12
MATH,7420,85365,APPLIED COMBINATORICS,Introductory Combinatorics,9780136020400,Pearson,Recommended,"New $227.25,",227.25,3.0,681.75
LAW,5070,89251,LAWYERING: FOUNDATIONS I,"Legal Reasoning, Writing & Other Lawyering Skills",9781422481561,Carolina Academic Press,Required,"Used $34.00, Used $63.75,",34.0,20.0,680.0
ECE,3604,87396,MATHEMATICS METHODS II,Teaching Student-Centered Mathematics PreK2 Vol1 (w/Acc) (LessonsPreK-2),9780134090689,Pearson Education,Required,"Used $34.00, Used $63.75, New $84.99,",34.0,20.0,680.0
BIOL,3240,87792,APPLIED MEDICAL PHYSIOLOGY,Learning Radiology,9780323878173,Elsevier HlthSciences Division,Required,"New $59.99, Digital $24.17,",24.17,28.0,676.76
PSYC,8430,84746,PSY RESEARCH STATISTICS III,Prin & Practice of Structural Equation Modeling,9781462551910,Guilford Press,Required,"New $75.00,",75.0,9.0,675.0
SOCI,4122,85283,"DEATH, DYING, AND LOSS","Death, Society, & Human Experience",9781138292406,Routledge,Required,"Used $84.00, New $130.00, Used $150.00, New $200.00,",84.0,8.0,672.0
PHPH,8721,83186,EPIDEMIOLOGIC METHODS II,Epidemiology,9780199754557,Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Required,"Used $32.00, Used $60.00, New $80.00,",32.0,21.0,672.0
ENI,3103,84644,BUSINESS MODEL VALIDATION,Testing Business Ideas,9781119551447,"John Wiley & Sons, Incorporated",Required,"New $35.00,",35.0,19.0,665.0
TSLE,4440,87317,WORKNG WTH MULTILINGUAL POPLTN,Foundation for Teaching English Language Learners,9781934000366,BROOKES PUBLISHING,Required,"Used $47.44, New $84.71, Used $84.75, New $112.95, Digital $112.95,",47.44,14.0,664.16
EPRS,8510,86698,QUALITATIVE RESEARCH IN EDU II,Narrative Knowing & Human Sciences,9780887066238,State University of New York Press,Recommended,"New $34.95,",34.95,19.0,664.0500000000001
SCOM,2710,83555,ARGUMENTATION,Argumentation,9781891136429,Strata Publishing Company,Required,"Used $44.10, Used $78.75,",44.1,15.0,661.5
EPRS,8550,87364,QUANT METHOD &amp; ANALYSIS ED III,Statistical Methods for the Social Sciences,9780134507101,Pearson,Required,"Used $129.05, New $230.44, Digital $43.96, Used $230.50, New $307.25, Digital $116.25,",43.96,15.0,659.4
MGT,4020,88865,BUSINESS INTELLIGENCE,"Business Intelligence, Analytics, & Data Science",9780134633282,Pearson,Required,"Used $79.38, New $141.75, Digital $43.96, Used $141.75, New $189.00,",43.96,15.0,659.4
NUTR,7400,92994,HEALTH COACHING I,Coaching Psychology Manual,9781451195262,LIPPINCOTT WILLIAMS & WILKINS,Required,"New $74.99, Digital $72.99,",72.99,9.0,656.91
ENGL,1101,88446,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,15.0,656.25
CIS,2010,85210,INTRO TO INFO SYSTEMS,GEORGIA STATE UNIVERSITY CIS 2010,9781266836923,McGraw-Hill Higher Education,Required,"Digital $46.75,",46.75,14.0,654.5
