0,1,2,3,4,5,6,7,8,9,10,11,12,13
PSYC,8490,80351,403,Decoding the Ethics Code,Required,"New $151.00,",Edition: 5th,ISBN: 9781544362717,Author: Fisher,"Publisher: Sage Publications, Incorporated",Formats: PAPERBACK,Copyright Year: 2022,Publication Date: TBD
PHPB,7160,85232,403,Sultz & Young's Health Care USA,Required,"New $61.72, New $94.95, Digital $61.72,",Edition: 10th,ISBN: 9781284211603,Author: Johnson,Publisher: Jones & Bartlett Learning,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
PHPB,7160,85232,403,How We Do Harm,Required,"New $25.99,",ISBN: 9780312672973,Author: Brawley,Publisher: St. Martin's Press,Formats: Hardcover,Copyright Year: 2011,Publication Date: TBD,
MUS,3230,90212,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPH,8310,92131,403,NO BOOKS FOR COURSE,,,,,,,,,
PHPB,9340,90343,403,Utilization-Focused Evaluation,Required,"New $142.00,",Edition: 5th,ISBN: 9781544379456,Author: Patton,"Publisher: Sage Publications, Incorporated",Formats: PAPERBACK,Copyright Year: 2022,Publication Date: TBD
PHPB,9340,90343,403,Research Methods in Health Promotion,Recommended,"Used $39.27, New $70.13, Used $70.25, New $93.50,",Edition: 2nd,ISBN: 9781118409060,Author: Salazar,"Publisher: John Wiley & Sons, Incorporated",Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD
MTM,2001,91297,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
OT,8295,92294,403,Human Development & Performance Throughout the Lifespan,Required,"Used $45.89, Digital $45.99, Used $82.00, New $109.25,",Edition: 2nd,ISBN: 9781133951193,Author: Cronin,Publisher: Cengage Learning,"Formats: Hardcover, BryteWave Format",Copyright Year: 2016,Publication Date: TBD
OT,8295,92294,403,Case Smith's Occupational therapy for children & adolescens,Required,"Used $92.25, New $122.99,",Edition: 8th,ISBN: 9780323676991,Author: Case Smith,Publisher: Elsevier,Formats: Hardcover,Publication Date: TBD,
MUS,3081,82877,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,3060,82557,403,NO BOOKS FOR COURSE,,,,,,,,,
BIOL,2108L,92967,403,"Prin of Biol I & II, BIOL 2107L/2108L Lab Manual",Required,"New $62.75,",ISBN: 9781533962157,Author: Santymire,"Publisher: HAYDEN-MCNEIL PUB.,INC.",Formats: PAPERBACK,Copyright Year: 2023,Publication Date: TBD,
NURS,7080,82068,403,Gynecologic Health Care,Required,"Used $64.66, New $123.16, Used $115.50, New $153.95, Digital $96.17,",Edition: 4th,ISBN: 9781284182347,Author: Schuiling,Publisher: Jones & Bartlett Learning,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2020,Publication Date: TBD
NURS,7080,82068,403,Beckmann & Ling's Obstetrics & Gynecology,Required,"Used $34.40, Used $64.50, New $85.99, Digital $85.99,",Edition: 8th,ISBN: 9781496353092,Author: Casanova,Publisher: Wolters Kluwer Health / Lippincott Williams & Wilkins,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2019,Publication Date: TBD
NURS,7080,82068,403,Midwifery & Women's Health Nurse Practitioner Certification Review Guide,Required,"New $113.95,",Edition: 5th,ISBN: 9781284183092,Author: Kelsey,Publisher: Jones & Bartlett Learning,Formats: PAPERBACK,Publication Date: TBD,
NURS,7080,82068,403,Contraceptive Technology 21st Edition,Required,"Used $46.20, New $82.50, Used $82.50, New $110.00,",Edition: 21st,ISBN: 9781732055605,Author: Hatcher,"Publisher: Ayer Company Publishers, Incorporated",Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD
NURS,7080,82068,403,Managing Contraception,Recommended,"New $30.00,",Edition: 16th,ISBN: 9781732988446,Author: Zieman,Publisher: Matthews Book Company,Formats: PAPERBACK,Publication Date: TBD,
SW,7500,90637,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GEOS,8006,90517,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,2040,90008,403,NO BOOKS FOR COURSE,,,,,,,,,
BRFV,4310,92225,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,7361,92223,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,1113,84674,403,Precalculus (LL)(Mymathlab),Required,"New $260.00,",Edition: 5th,ISBN: 9780136207573,Author: Beecher,Publisher: Pearson Education,,Copyright Year: 2020,Publication Date: TBD
MATH,1113,84674,403,"MyLab Math with Pearson eText -- Standalone Access Card -- for Precalculus: A Right Triangle Approach MyLab Revision with Corequisite Support, 18-Week Access",Required,"Digital $120.00,",Edition: 5th,ISBN: 9780135676288,Author: Beecher,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
MATH,1113,84670,403,Precalculus (LL)(Mymathlab),Required,"New $260.00,",Edition: 5th,ISBN: 9780136207573,Author: Beecher,Publisher: Pearson Education,,Copyright Year: 2020,Publication Date: TBD
MATH,1113,84670,403,"MyLab Math with Pearson eText -- Standalone Access Card -- for Precalculus: A Right Triangle Approach MyLab Revision with Corequisite Support, 18-Week Access",Required,"Digital $120.00,",Edition: 5th,ISBN: 9780135676288,Author: Beecher,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
HS,7400,90340,403,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,,,,
ANTH,4390,91628,403,Pale Rider,Required,"Used $7.20, New $13.49, Used $13.50, New $17.99,",ISBN: 9781541736122,Author: Spinney,Publisher: Public Affairs,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
ANTH,4390,91628,403,Great Mortality,Required,"Used $8.00, Used $15.00, Digital $14.99,",ISBN: 9780060006938,Author: Kelly,Publisher: Harper Collins Publishers,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2005,Publication Date: TBD,
MATH,8510,92040,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,6301,85894,403,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,,,,
EDSC,6550,84334,403,Teaching Science to Every Child,Required,"Used $56.25, New $74.95,",Edition: 3rd,ISBN: 9781138118966,Author: Settlage,Publisher: Routledge,Formats: PAPERBACK,Copyright Year: 2017,Publication Date: TBD
KH,7610,86307,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8645,92649,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,1070,80243,403,NO BOOKS FOR COURSE,,,,,,,,,
SW,4460,89297,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FI,4090,87759,403,NO BOOKS FOR COURSE,,,,,,,,,
GEOG,1113L,87270,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,3700,92173,403,Stories (Trade Ed),Required,"Used $6.78, Used $12.75,",ISBN: 9780679733744,Author: Mansfield,Publisher: Penguin Random House LLC,Formats: PAPERBACK,Copyright Year: 1991,Publication Date: TBD,
ENGL,3700,92173,403,Ann Veronica,Required,"New $6.99,",ISBN: 9781497574755,Author: Wells,Publisher: CreateSpace,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3700,92173,403,Pygmalion,Required,"New $3.85,",ISBN: 9781977749772,Author: Shaw,Publisher: CreateSpace,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3700,92173,403,Room of One's Own,Required,"Used $7.48, Used $12.75,",ISBN: 9780156787338,Author: Woolf,Publisher: Houghton Mifflin Harcourt Company,Formats: PAPERBACK,Copyright Year: 1981,Publication Date: TBD,
ENGL,3700,92173,403,Room With a View,Required,"New $7.00,",ISBN: 9780486284675,Author: Forster,Publisher: DOVER PUB INC,Formats: PAPERBACK,Copyright Year: 1995,Publication Date: TBD,
ENGL,3700,92173,403,To the Lighthouse (Trade Ed),Required,"Used $4.55, Used $7.50,",ISBN: 9780156907392,Author: Woolf,Publisher: Houghton Mifflin Harcourt Company,Formats: PAPERBACK,Copyright Year: 1981,Publication Date: TBD,
FREN,2002,81168,403,GEORGIA STATE UNIVERSITY FREN 1001/1002/2001/2002,Required,"Digital $133.50,",Edition: 8th,ISBN: 9781265853907,Author: Amon,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2024,Publication Date: TBD
RELS,3270,87973,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PMAP,3100,92138,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RMI,4530,90358,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
DPP,3900,91368,403,NO BOOKS FOR COURSE,,,,,,,,,
EDRD,3600,85929,403,Reading Time,Required,"New $33.95,",ISBN: 9780807753033,Author: Compton-Lilly,Publisher: Teachers College Press,Formats: PAPERBACK,Copyright Year: 2012,Publication Date: TBD,
CHEM,6860,92986,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,6260,84972,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SCOM,1000,89515,403,SCOM 1000: FOLLETT DPF CUSTOM SITE ECOMM Connect for Human Communication: A Critical Reader 180 DAYS ACCESS ENTRP,Required,"Digital $85.00,",Edition: 4th,ISBN: 9781266712623,Author: Floyd,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
CHEM,6400,87799,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7662,82147,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4310,87178,403,Screenwriting,Required,"Digital $23.75,",ISBN: 9781628922394,Author: Gulino,Publisher: Fairchild Books/Bloomsbury Publishing,Formats: BryteWave Format,Publication Date: TBD,,
SCOM,1500,92707,403,GEORGIA STATE UNIVERSITY SCOM 1500,Required,"Digital $112.50,",Edition: 13th,ISBN: 9781265341992,Author: Lucas,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2020,Publication Date: TBD
POLS,4900,82140,403,NO BOOKS FOR COURSE,,,,,,,,,
AS,8370,90982,403,Group Insurance 5 year License,Required,"New $199.00,",Edition: 8th,ISBN: 9781647563516,Author: Skwire,Publisher: Actex Learning,,Publication Date: TBD,
AS,8370,90982,403,"Individual Health Insurance, 2nd Edition 2015",Required,"New $229.00,",Edition: 2nd,ISBN: 9781625424846,Author: Bluhm,Publisher: Actex Learning,Formats: Hardcover,Publication Date: TBD,
CPS,8410,84170,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AL,8240,86750,403,Language: Its Structure & Use,Required,"Used $57.33, New $109.20, Used $102.50, New $136.50,",Edition: 7th,ISBN: 9781285052458,Author: Finegan,Publisher: Cengage Learning,Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD
GEOG,4510,88937,403,NO BOOKS FOR COURSE,,,,,,,,,
SCOM,3050,83557,403,Media & Communication Research Methods,Required,"Used $34.02, Used $60.75,",Edition: 4th,ISBN: 9781483377568,Author: Berger,"Publisher: Sage Publications, Incorporated",Formats: PAPERBACK,Copyright Year: 2016,Publication Date: TBD
ART,4500,87331,403,NO BOOKS FOR COURSE,,,,,,,,,
ART,4500,87332,403,NO BOOKS FOR COURSE,,,,,,,,,
ECE,3390,90062,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FOLK,3000,92214,403,Study of American Folklore,Required,"Used $48.51, Used $86.75, New $115.50,",Edition: 4th,ISBN: 9780393972238,Author: Brunvand,"Publisher: W. W. Norton & Company, Incorporated",,Copyright Year: 1998,Publication Date: TBD
FOLK,3000,92214,403,Buying the Wind,Required,"Used $35.75, New $47.50,",ISBN: 9780226158624,Author: Dorson,Publisher: University of Chicago Press,Formats: PAPERBACK,Copyright Year: 1964,Publication Date: TBD,
CSC,4228,92704,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CRJU,9920,92104,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4951,84503,403,NO BOOKS FOR COURSE,,,,,,,,,
ANTH,6150,90027,403,NO BOOKS FOR COURSE,,,,,,,,,
DPP,3250,88833,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KORE,3002,92023,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,3190A,90149,403,Storycraft,Required,"New $18.00,",Edition: 2nd,ISBN: 9780226736921,Author: Hart,Publisher: University of Chicago Press,Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
CPS,6410,90659,403,Learning the Art of Helping,Required,"Used $69.51, New $132.40, Used $124.25, New $165.50,",Edition: 6th,ISBN: 9780134165783,Author: Young,Publisher: Pearson,Formats: PAPERBACK,Copyright Year: 2017,Publication Date: TBD
ART,1050,88820,403,,,,,,,,,,
LT,7777,85736,403,Maker-Centered Learning,Required,"Used $13.18, Used $24.75,",ISBN: 9781119259701,Author: Clapp,Publisher: Jossey-Bass (USE JB),Formats: PAPERBACK,Copyright Year: 2017,Publication Date: TBD,
HADM,4100,80670,403,Hospitality Industry Managerial Accounting,Required,"New $121.00,",Edition: 9th,ISBN: 9780866127530,Author: Schmidgall,Publisher: American Hotel & Lodging Educational Institute (EMAIL ORDERS),,Copyright Year: 2003,Publication Date: TBD
POLS,3810,85338,403,NO BOOKS FOR COURSE,,,,,,,,,
SOCI,8020,81628,403,Wisdom of Whores,Required,"Used $7.18, Used $13.50,",ISBN: 9780393337655,Author: Pisani,"Publisher: W. W. Norton & Company, Incorporated",Formats: PAPERBACK,Copyright Year: 2008,Publication Date: TBD,
SOCI,8020,81628,403,Practice of Research,Required,"Used $30.00, Used $56.25,",ISBN: 9780199827411,Author: Khan,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Formats: PAPERBACK,Copyright Year: 2014,Publication Date: TBD,
SOCI,8010,84185,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,6760,91707,403,NO BOOKS FOR COURSE,,,,,,,,,
AE,4600,89316,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BRFV,3200,83231,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BRFV,4360,84824,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,7050,82455,403,Radical Hope,Required,"New $19.99,",ISBN: 9781949199512,Author: Gannon,Publisher: West Virginia University Press,Formats: PAPERBACK,Publication Date: TBD,,
SW,4490,83426,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BUSA,3090,91507,403,Business Model Generation,Required,"Used $16.28, New $27.75, Used $27.75, New $37.00, Digital $22.00,",ISBN: 9780470876411,Author: Osterwalder,"Publisher: John Wiley & Sons, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2010,Publication Date: TBD,
COMM,8590,89456,403,NO BOOKS FOR COURSE,,,,,,,,,
RMI,4025,92267,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MSL,3010,90895,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENI,3770,92592,403,Big Money in Franchising,Required,"New $32.00, Digital $15.50,",ISBN: 9781773272375,Author: Miller,"Publisher: Ingram Publisher Services, Inc.","Formats: Hardcover, BryteWave Format",Publication Date: TBD,,
ANTH,4970,86601,403,NO BOOKS FOR COURSE,,,,,,,,,
PMAP,8021,88109,403,Community Planning: How to Solve Urban etc,Required,"Digital $23.40, Used $41.25, New $55.00,",ISBN: 9780742535206,Author: Kelly,"Publisher: Rowman & Littlefield Publishing Group, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2004,Publication Date: TBD,
AAS,6005,87934,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4120,83415,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BMSC,8000,85048,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,6490,89387,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,6230,91624,403,Archaeology of Death & Burial,Required,"New $27.95,",ISBN: 9781585440993,Author: Pearson,Publisher: Texas A&M University Press,Formats: PAPERBACK,Copyright Year: 1999,Publication Date: TBD,
ANTH,6590,82185,403,Archaeology,Required,"New $120.25,",Edition: 9th,ISBN: 9780500849989,Author: Renfrew,Publisher: Thames & Hudson,Formats: PAPERBACK,Publication Date: TBD,
MUS,2710,80255,403,Alfred's Group Piano for Adults (w/CD) (Bk2),Required,"Used $33.00, New $56.24, Used $56.25, New $74.99,",Edition: 2nd,ISBN: 9780739049259,Author: Lancaster,"Publisher: Alfred Publishing Company, Incorporated",Formats: Spiral,Copyright Year: 2008,Publication Date: TBD
FLME,4125,92227,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,2720,92796,403,Alfred's Group Piano for Adults (w/CD) (Bk2),Required,"Used $33.00, New $56.24, Used $56.25, New $74.99,",Edition: 2nd,ISBN: 9780739049259,Author: Lancaster,"Publisher: Alfred Publishing Company, Incorporated",Formats: Spiral,Copyright Year: 2008,Publication Date: TBD
MUS,3062,92356,403,NO BOOKS FOR COURSE,,,,,,,,,
PHPH,7345,82715,403,NO BOOKS FOR COURSE,,,,,,,,,
PHPB,9300,85948,403,Humble Leadership,Required,"Used $8.78, Used $16.50,",ISBN: 9781523095384,Author: Schein,Publisher: Penguin Random House LLC,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
PHPB,9300,85948,403,Practice of Adaptive Leadership,Required,"Used $12.80, New $20.80, Used $24.00, New $32.00, Digital $21.50,",ISBN: 9781422105764,Author: Heifetz,Publisher: Harvard Business School Publishing,"Formats: Hardcover, BryteWave Format",Copyright Year: 2009,Publication Date: TBD,
PHPB,9300,85948,403,Humble Leadership,Required,"Digital $14.75,",ISBN: 9781523095407,Author: Schein,Publisher: INGRAM,Formats: BryteWave Format,Publication Date: TBD,,
PHPB,9140,84578,403,Research Methods in Health Promotion,Required,"Used $39.27, New $70.13, Used $70.25, New $93.50,",Edition: 2nd,ISBN: 9781118409060,Author: Salazar,"Publisher: John Wiley & Sons, Incorporated",Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD
