SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
ENGL,1102,10165,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10166,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10167,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10159,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10156,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10155,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10168,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10169,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10174,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10186,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10175,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10177,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10154,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10178,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10179,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10180,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10181,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10183,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10153,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,10150,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11775,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12553,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12828,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,15442,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11412,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,15358,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12424,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12423,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12829,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,15356,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11434,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,13832,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,14054,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11776,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11435,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,14653,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,14918,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,15355,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12425,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,15441,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,16596,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11311,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12471,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12785,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11313,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11314,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11353,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,16661,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12763,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,11410,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12465,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,18141,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12427,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
ENGL,1102,12788,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,27,1248.75
KH,4450,20278,TICKET SALES &amp; OPERATIONS,"Sales & Revenue Generation in Sport Business, print book (w/HKPropel Access Card)",9781492594222,Human Kinetics,Required,"Digital $52.00, Digital $64.00, Digital $72.00, New $106.00, Digital $80.00,",52.0,24,1248.0
ANTH,2020,10013,INTRO TO CULTURAL ANTHROPOLOGY,Cultural Anthropology,9781138914438,"Taylor & Francis Group, LLC",Recommended,"Used $39.98, Used $75.00,",39.98,31,1239.3799999999999
KH,3320,16023,SPORT MARKETING,Sport Marketing,9781492594635,Human Kinetics Publishers,Required,"Digital $72.80,",72.8,17,1237.6
LAW,7095,14143,BASIC FEDERAL TAXATION I,Taxation of Individual Income,9781531025076,Carolina Academic Press,Required,"New $235.00, Digital $176.00,",176.0,7,1232.0
CMIS,1302,18759,PROGRAMMING FOR GAMES II,"Intro to Game Design, Prototyping, & Development",9780136619949,Pearson,Required,"New $79.99, Digital $77.00,",77.0,16,1232.0
BIOL,1103L,20695,INTRO BIOLOGY I LAB,GSU BIOL 1103L Lab Manual (Bundle) + Top Hat One Semester,9781640437180,Top Hat Monocle,Required,"Digital $53.50,",53.5,23,1230.5
BIOL,1104L,20730,INTRO BIOLOGY II LAB,GSU Bundle: BIOL 1104L Lab Manual + Top Hat One Semester,9781640437197,Top Hat Monocle,Required,"Digital $53.50,",53.5,23,1230.5
KH,4620,20889,ADV CLINICAL EXERCISE PHYSLGY,ACSM's Guidelines for Exercise Testing & Prescription (Spiral Bound),9781975150181,Wolters Kluwer Health / Lippincott Williams & Wilkins,Required,"New $56.70, Digital $52.99,",52.99,23,1218.77
GLOS,3000,16502,INTERDISCIPLINARY GLOBAL RSCH,Making Sense of Social World (w/out Access),9781506364117,"Sage Publications, Incorporated",Required,"Used $63.42, New $113.25, Digital $66.75, Used $113.25, New $151.00,",63.42,19,1204.98
ENGL,1102,10157,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,10158,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,10188,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,12848,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,10529,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,10994,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,15357,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,11411,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,16065,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
ENGL,1102,17381,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,26,1202.5
FREN,2002,17217,INTERMEDIATE FRENCH II,GEORGIA STATE UNIVERSITY FREN 1001/1002/2001/2002,9781265853907,McGraw-Hill Higher Education,Required,"Digital $133.50,",133.5,9,1201.5
EDUC,3100,12994,INTERDISCIPLINARITY IN HLD-CTW,Intro to Interdisciplinary Studies Access to Persuall Site,,Perusall LLC,Required,"New $66.72,",66.72,18,1200.96
LAW,7413,21893,NATIONAL SECURITY LAW,"National Security Law, & Counterterrorism Law, 2023-24 Suppl",9798889061472,Aspen Publishing,Required,"New $80.00,",80.0,15,1200.0
MK,4200,12201,MARKETING RESEARCH,Marketing Research (RRPHE),9780134895123,PH - (Rental Rev Share) IST from 1594 ONLY,Required,"Used $79.99, New $79.99, Digital $116.25, Digital $116.25,",79.99,15,1199.85
SCOM,1000,16884,HUMAN COMMUNICATION,SCOM 1000: FOLLETT DPF CUSTOM SITE ECOMM Connect for Human Communication: A Critical Reader 180 DAYS ACCESS ENTRP,9781266712623,McGraw-Hill Higher Education,Required,"Digital $85.00,",85.0,14,1190.0
ANTH,4300,20809,HUMAN EVOLUTION,Exploring Biological Anthropology...Lab & Wkbk (w/DVD),9780195386851,Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Required,"Digital $53.99, Digital $62.30, Used $82.50, Digital $83.06,",53.99,22,1187.78
BIOL,4278,18393,IMMUNOLOGY,How the Immune System Works,9781119890683,"John Wiley & Sons, Incorporated",Recommended,"Used $42.00, New $56.00, Digital $37.00,",37.0,32,1184.0
CNHP,6000,15096,RESEARCH FOR HEALTH PROFS,Intro to Health Research Methods,9781284197563,Jones & Bartlett Learning,Required,"Used $39.46, Used $70.50, New $93.95, Digital $61.07,",39.46,30,1183.8
EXC,4530,15894,MTHD TCHNG YNG CHLD DISABILITY,Early Childhood Special Education (0-8 Years),9780131745988,Pearson,Required,"New $118.13, New $157.50,",118.13,10,1181.3
ENGL,1101,12419,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10139,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10141,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10142,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10143,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10144,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,11291,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12418,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12786,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12789,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12421,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,13831,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,14053,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,14276,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,14971,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,15354,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,15457,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,15886,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,16057,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,16061,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,16575,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,16576,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12464,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,16660,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12422,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,17304,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,17377,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,18140,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,12420,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ENGL,1101,10140,ENGLISH COMPOSITION I,GSU Composition I Guide to First-Year Writing: ENGL 1101,9781644852682,Top Hat Monocle,Required,"Digital $43.75,",43.75,27,1181.25
ECON,2105,19292,PRINCIPLES OF MACROECONOMICS,Georgia State University ECON 2105 Principles of Economics,9781265679767,McGraw-Hill Higher Education,Required Choose Only 0 of 2,"Digital $53.50,",53.5,22,1177.0
EXC,4580,21319,INST MTHD CNTNT AREA: GEN CURR,Strategies for Teaching Students with Learning & Behavior Disabilities (Book),9780138168674,Pearson,Required,"New $103.43, Digital $73.50, New $147.75, Digital $110.25, Digital $110.25,",73.5,16,1176.0
PMAP,4411,12701,INTRO:LAW/PUBLIC/NONPROFIT MGR,Public Law & Public Administration,9781736040263,"Melvin & Leigh, Publishers",Required,"New $129.95,",129.95,9,1169.55
ENI,3101,14501,ENTREPRENEURIAL THINKING,Entrepreneurship,9781947172692,OpenStax College,Required,"New $36.50,",36.5,32,1168.0
NEUR,3001,18123,PRINCIPLES OF NEUROSCIENCE II,Neuroscience: Exploring the Brain,9780781778176,Jones & Bartlett Learning,Required,"New $135.95, Digital $83.19,",83.19,14,1164.6599999999999
ENGL,1102,10184,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,25,1156.25
ENGL,1102,15481,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,25,1156.25
ENGL,1102,11413,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,25,1156.25
ENGL,1102,10995,ENGLISH COMPOSITION II,GSU Composition II Guide to First-Year Writing ENGL 1102,9781644852699,Top Hat Monocle,Required,"Digital $46.25,",46.25,25,1156.25
